Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,positive regulation of macrophage migration (GO:1905523),2/19,0.0040040456388033,0.0143646144345801,0,0,23.869147659063625,131.7684366549516,MAPK1;THBS1
GO_Biological_Process_2021,positive regulation of triglyceride metabolic process (GO:0090208),2/19,0.0040040456388033,0.0143646144345801,0,0,23.869147659063625,131.7684366549516,NR1H2;NR1H3
GO_Biological_Process_2021,regulation of extrinsic apoptotic signaling pathway (GO:2001236),3/64,0.004051724989556,0.0144484513127567,0,0,10.058644583403751,55.40917594097984,SRC;THBS1;PML
GO_Biological_Process_2021,lipid homeostasis (GO:0055088),3/64,0.004051724989556,0.0144484513127567,0,0,10.058644583403751,55.40917594097984,HNF4A;NR1H3;SIRT1
GO_Biological_Process_2021,pre-replicative complex assembly (GO:0036388),3/64,0.004051724989556,0.0144484513127567,0,0,10.058644583403751,55.40917594097984,PSMC5;PSMD4;PSMD2
GO_Biological_Process_2021,regulation of cellular catabolic process (GO:0031329),3/65,0.0042325222263702,0.0150630481629105,0,0,9.895909544396408,54.0807220421003,ABL1;KEAP1;EP300
GO_Biological_Process_2021,cellular response to metal ion (GO:0071248),4/131,0.0042450216043639,0.0150774372919937,0,0,6.487204724409449,35.433166501749184,CHUK;SUMO1;AKT1;MAPK1
GO_Biological_Process_2021,negative regulation of inflammatory response (GO:0050728),5/212,0.0042567962360534,0.0150892001767065,0,0,5.007119247393847,27.33505796368206,RB1;CREB1;SRC;NR1H3;PPARD
GO_Biological_Process_2021,negative regulation of G2/M transition of mitotic cell cycle (GO:0010972),3/66,0.0044181514367396,0.0154730200159623,0,0,9.738340697103585,52.80161336369526,PSMC5;PSMD4;PSMD2
GO_Biological_Process_2021,cellular response to misfolded protein (GO:0071218),2/20,0.004434499847536,0.0154730200159623,0,0,22.54195011337869,122.13995997533476,VCP;STUB1
GO_Biological_Process_2021,regulation of granulocyte chemotaxis (GO:0071622),2/20,0.004434499847536,0.0154730200159623,0,0,22.54195011337869,122.13995997533476,MAPK1;THBS1
GO_Biological_Process_2021,regulation of programmed necrotic cell death (GO:0062098),2/20,0.004434499847536,0.0154730200159623,0,0,22.54195011337869,122.13995997533476,HSP90AA1;STUB1
GO_Biological_Process_2021,maintenance of protein location in nucleus (GO:0051457),2/20,0.004434499847536,0.0154730200159623,0,0,22.54195011337869,122.13995997533476,BCL3;PML
GO_Biological_Process_2021,mesoderm formation (GO:0001707),2/20,0.004434499847536,0.0154730200159623,0,0,22.54195011337869,122.13995997533476,ITGB1;SMAD2
GO_Biological_Process_2021,positive regulation of cyclin-dependent protein kinase activity (GO:1904031),2/20,0.004434499847536,0.0154730200159623,0,0,22.54195011337869,122.13995997533476,CCND1;AKT1
GO_Biological_Process_2021,positive regulation of interferon-alpha production (GO:0032727),2/20,0.004434499847536,0.0154730200159623,0,0,22.54195011337869,122.13995997533476,CHUK;STAT1
GO_Biological_Process_2021,peptidyl-threonine modification (GO:0018210),3/67,0.0046086500826343,0.0160492638619863,0,0,9.58569587628866,51.56932115539997,CSNK2A1;AKT1;MAPK1
GO_Biological_Process_2021,positive regulation of protein localization to nucleus (GO:1900182),3/68,0.0048040547103092,0.0166971336227707,0,0,9.437747819191118,50.38148186551567,HDAC3;SMAD3;AKT1
GO_Biological_Process_2021,regulation of anoikis (GO:2000209),2/21,0.0048853872583166,0.0168484438715254,0,0,21.354457572502685,113.63788950907964,ITGB1;SRC
GO_Biological_Process_2021,regulation of fibroblast migration (GO:0010762),2/21,0.0048853872583166,0.0168484438715254,0,0,21.354457572502685,113.63788950907964,ITGB1;THBS1
GO_Biological_Process_2021,regulation of lipoprotein lipase activity (GO:0051004),2/21,0.0048853872583166,0.0168484438715254,0,0,21.354457572502685,113.63788950907964,NR1H2;NR1H3
GO_Biological_Process_2021,positive regulation of transcription regulatory region DNA binding (GO:2000679),2/21,0.0048853872583166,0.0168484438715254,0,0,21.354457572502685,113.63788950907964,RB1;EP300
GO_Biological_Process_2021,sterol metabolic process (GO:0016125),3/70,0.0052097235794995,0.0179323110854204,0,0,9.155100784736112,48.13045658628783,RXRA;NR0B2;PPARD
GO_Biological_Process_2021,chaperone-mediated protein complex assembly (GO:0051131),2/22,0.0053564969577325,0.0182962338613739,0,0,20.285714285714285,106.08302856731788,HSP90AA1;HSPA4
GO_Biological_Process_2021,regulation of macrophage chemotaxis (GO:0010758),2/22,0.0053564969577325,0.0182962338613739,0,0,20.285714285714285,106.08302856731788,MAPK1;THBS1
GO_Biological_Process_2021,negative regulation of cyclin-dependent protein kinase activity (GO:1904030),2/22,0.0053564969577325,0.0182962338613739,0,0,20.285714285714285,106.08302856731788,CDKN1A;CDKN2A
GO_Biological_Process_2021,negative regulation of small molecule metabolic process (GO:0062014),2/22,0.0053564969577325,0.0182962338613739,0,0,20.285714285714285,106.08302856731788,NCOR1;EP300
GO_Biological_Process_2021,response to metal ion (GO:0010038),3/71,0.0054200564280536,0.0184779361591196,0,0,9.020012128562763,47.06325773617709,FGA;CALM1;THBS1
GO_Biological_Process_2021,positive regulation of cellular catabolic process (GO:0031331),4/141,0.0055040338085015,0.0187284203827447,0,0,6.010644768856448,31.269021219661248,HSP90AA1;KAT5;ARNT;FOXO3
GO_Biological_Process_2021,response to ionizing radiation (GO:0010212),3/72,0.0056354324907242,0.0191390021542121,0,0,8.888839085611833,46.03246549484361,CDKN1A;KAT5;SIRT1
GO_Biological_Process_2021,regulation of mononuclear cell migration (GO:0071675),2/23,0.0058476195920622,0.0196722749672585,0,0,19.318756073858115,99.33164622370634,MAPK1;THBS1
GO_Biological_Process_2021,regulation of necroptotic process (GO:0060544),2/23,0.0058476195920622,0.0196722749672585,0,0,19.318756073858115,99.33164622370634,HSP90AA1;STUB1
GO_Biological_Process_2021,positive regulation of histone acetylation (GO:0035066),2/23,0.0058476195920622,0.0196722749672585,0,0,19.318756073858115,99.33164622370634,SMAD4;PPARGC1A
GO_Biological_Process_2021,positive regulation of protein autophosphorylation (GO:0031954),2/23,0.0058476195920622,0.0196722749672585,0,0,19.318756073858115,99.33164622370634,NBN;CALM1
GO_Biological_Process_2021,positive regulation of transcription initiation from RNA polymerase II promoter (GO:0060261),2/23,0.0058476195920622,0.0196722749672585,0,0,19.318756073858115,99.33164622370634,PSMC5;SRF
GO_Biological_Process_2021,inflammatory response (GO:0006954),5/230,0.0059870873575708,0.0201035343852144,0,0,4.60233918128655,23.55546336655897,HDAC4;CHUK;STAT3;THBS1;NFKB1
GO_Biological_Process_2021,proteolysis involved in cellular protein catabolic process (GO:0051603),3/74,0.006081441880416,0.0203437352209789,0,0,8.637578045593147,44.07335823715741,VCP;MDM2;STUB1
GO_Biological_Process_2021,cellular response to amino acid starvation (GO:0034198),3/74,0.006081441880416,0.0203437352209789,0,0,8.637578045593147,44.07335823715741,ATF2;CDKN1A;MAPK1
GO_Biological_Process_2021,response to amino acid starvation (GO:1990928),3/75,0.0063121368856795,0.0210339331061989,0,0,8.517182130584192,43.1419208970586,ATF2;CDKN1A;MAPK1
GO_Biological_Process_2021,integrin-mediated signaling pathway (GO:0007229),3/75,0.0063121368856795,0.0210339331061989,0,0,8.517182130584192,43.1419208970586,ITGB1;SRC;ABL1
GO_Biological_Process_2021,cellular response to catecholamine stimulus (GO:0071870),2/24,0.0063585473607634,0.0210339331061989,0,0,18.43970315398887,93.26719485343038,ABL1;MAPK1
GO_Biological_Process_2021,positive regulation of carbohydrate metabolic process (GO:0045913),2/24,0.0063585473607634,0.0210339331061989,0,0,18.43970315398887,93.26719485343038,ARNT;NFKB1
GO_Biological_Process_2021,positive regulation of neuron apoptotic process (GO:0043525),2/24,0.0063585473607634,0.0210339331061989,0,0,18.43970315398887,93.26719485343038,CTNNB1;FOXO3
GO_Biological_Process_2021,protein insertion into mitochondrial membrane (GO:0051204),2/24,0.0063585473607634,0.0210339331061989,0,0,18.43970315398887,93.26719485343038,HSP90AA1;HSPA4
GO_Biological_Process_2021,regulation of cell division (GO:0051302),3/76,0.00654799848395,0.0216205209201536,0,0,8.400084733794662,42.24063124042488,NCOA3;CALM1;TP63
GO_Biological_Process_2021,cholesterol metabolic process (GO:0008203),3/77,0.0067890554235683,0.0222925933703191,0,0,8.286152131512956,41.36814601724816,RXRA;NR0B2;PPARD
GO_Biological_Process_2021,phosphatidylcholine metabolic process (GO:0046470),3/77,0.0067890554235683,0.0222925933703191,0,0,8.286152131512956,41.36814601724816,CSNK2A1;NR1H2;NR1H3
GO_Biological_Process_2021,cellular response to organic cyclic compound (GO:0071407),4/150,0.0068317816219663,0.0222925933703191,0,0,5.637557077625571,28.10981677297072,KAT5;NCOA3;NRIP1;CTNNB1
GO_Biological_Process_2021,protein quality control for misfolded or incompletely synthesized proteins (GO:0006515),2/25,0.0068890740028299,0.0222925933703191,0,0,17.637089618456077,87.79423275712823,VCP;STUB1
GO_Biological_Process_2021,acylglycerol homeostasis (GO:0055090),2/25,0.0068890740028299,0.0222925933703191,0,0,17.637089618456077,87.79423275712823,HNF4A;NR1H3
GO_Biological_Process_2021,regulation of interferon-alpha production (GO:0032647),2/25,0.0068890740028299,0.0222925933703191,0,0,17.637089618456077,87.79423275712823,CHUK;STAT1
GO_Biological_Process_2021,response to hexose (GO:0009746),2/25,0.0068890740028299,0.0222925933703191,0,0,17.637089618456077,87.79423275712823,HNF4A;THBS1
GO_Biological_Process_2021,negative regulation of cell junction assembly (GO:1901889),2/25,0.0068890740028299,0.0222925933703191,0,0,17.637089618456077,87.79423275712823,SRC;THBS1
GO_Biological_Process_2021,negative regulation of endocytosis (GO:0045806),2/25,0.0068890740028299,0.0222925933703191,0,0,17.637089618456077,87.79423275712823,NR1H2;NR1H3
GO_Biological_Process_2021,negative regulation of response to endoplasmic reticulum stress (GO:1903573),2/25,0.0068890740028299,0.0222925933703191,0,0,17.637089618456077,87.79423275712823,NR1H2;NR1H3
GO_Biological_Process_2021,positive regulation of peptidyl-threonine phosphorylation (GO:0010800),2/25,0.0068890740028299,0.0222925933703191,0,0,17.637089618456077,87.79423275712823,MAPK1;CALM1
GO_Biological_Process_2021,negative regulation of proteolysis involved in cellular protein catabolic process (GO:1903051),2/26,0.0074389947886241,0.0239850410635022,0,0,16.901360544217688,82.83389842043363,CSNK2A1;PML
GO_Biological_Process_2021,positive regulation of G1/S transition of mitotic cell cycle (GO:1900087),2/26,0.0074389947886241,0.0239850410635022,0,0,16.901360544217688,82.83389842043363,CCND1;AKT1
GO_Biological_Process_2021,positive regulation of protein kinase activity (GO:0045860),4/154,0.0074843681189679,0.0240877768161009,0,0,5.486111111111111,26.85417750424261,HSP90AA1;CDKN1A;SRC;CALM1
GO_Biological_Process_2021,regulation of organelle organization (GO:0033043),3/80,0.0075436735898985,0.0241913129690453,0,0,7.96211005489356,38.91119811203056,EP300;MAPK1;SQSTM1
GO_Biological_Process_2021,regulation of protein localization to plasma membrane (GO:1903076),3/80,0.0075436735898985,0.0241913129690453,0,0,7.96211005489356,38.91119811203056,ITGB1;AKT1;SQSTM1
GO_Biological_Process_2021,positive regulation of cellular amide metabolic process (GO:0034250),3/81,0.007805783179295,0.0249605650838612,0,0,7.859635210150674,38.141948154855065,SP1;BCL3;THBS1
GO_Biological_Process_2021,regulation of cell differentiation (GO:0045595),4/156,0.0078255501300496,0.0249605650838612,0,0,5.413377192982456,26.25683491903793,CREBBP;PPP1R13L;SRF;RUNX2
GO_Biological_Process_2021,peptidyl-serine phosphorylation (GO:0018105),4/156,0.0078255501300496,0.0249605650838612,0,0,5.413377192982456,26.25683491903793,CSNK2A1;CHUK;AKT1;MAPK1
GO_Biological_Process_2021,regulation of vasculature development (GO:1901342),2/27,0.0080081065105895,0.0253613746152418,0,0,16.224489795918366,78.32049478663112,CTNNB1;ETS1
GO_Biological_Process_2021,mitotic chromosome condensation (GO:0007076),2/27,0.0080081065105895,0.0253613746152418,0,0,16.224489795918366,78.32049478663112,RB1;CSNK2A1
GO_Biological_Process_2021,positive regulation of BMP signaling pathway (GO:0030513),2/27,0.0080081065105895,0.0253613746152418,0,0,16.224489795918366,78.32049478663112,SMAD2;SMAD4
GO_Biological_Process_2021,positive regulation of muscle cell differentiation (GO:0051149),2/27,0.0080081065105895,0.0253613746152418,0,0,16.224489795918366,78.32049478663112,ABL1;CTNNB1
GO_Biological_Process_2021,positive regulation of protein ubiquitination (GO:0031398),3/82,0.0080732197710654,0.0255222532833504,0,0,7.759754665274697,37.39583215487946,HDAC3;STUB1;COMMD1
GO_Biological_Process_2021,"regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043516)",2/28,0.008596207471144,0.0268424481979855,0,0,15.599686028257455,74.19887958363982,MDM2;SIRT1
GO_Biological_Process_2021,regulation of small molecule metabolic process (GO:0062012),2/28,0.008596207471144,0.0268424481979855,0,0,15.599686028257455,74.19887958363982,NCOR2;SIRT1
GO_Biological_Process_2021,response to ketone (GO:1901654),2/28,0.008596207471144,0.0268424481979855,0,0,15.599686028257455,74.19887958363982,NR1H3;THBS1
GO_Biological_Process_2021,negative regulation of oxidative stress-induced cell death (GO:1903202),2/28,0.008596207471144,0.0268424481979855,0,0,15.599686028257455,74.19887958363982,AKT1;SIRT1
GO_Biological_Process_2021,positive regulation of defense response to virus by host (GO:0002230),2/28,0.008596207471144,0.0268424481979855,0,0,15.599686028257455,74.19887958363982,HSP90AA1;STAT1
GO_Biological_Process_2021,positive regulation of fibroblast proliferation (GO:0048146),2/28,0.008596207471144,0.0268424481979855,0,0,15.599686028257455,74.19887958363982,CDKN1A;E2F1
GO_Biological_Process_2021,positive regulation of protein import into nucleus (GO:0042307),2/28,0.008596207471144,0.0268424481979855,0,0,15.599686028257455,74.19887958363982,HDAC3;SMAD3
GO_Biological_Process_2021,response to insulin (GO:0032868),3/84,0.0086241691044038,0.0268826809670491,0,0,7.567392134402444,35.9692273171892,KAT2B;AKT1;SIRT1
GO_Biological_Process_2021,positive regulation of protein kinase B signaling (GO:0051897),4/161,0.0087228958258801,0.0271429725262554,0,0,5.239649681528663,24.84539185026079,ITGB1;HSP90AA1;SRC;THBS1
GO_Biological_Process_2021,"Wnt signaling pathway, planar cell polarity pathway (GO:0060071)",3/85,0.008907727513708,0.0275737468002456,0,0,7.474729695750566,35.28697392743489,PSMC5;PSMD4;PSMD2
GO_Biological_Process_2021,negative regulation of defense response (GO:0031348),3/85,0.008907727513708,0.0275737468002456,0,0,7.474729695750566,35.28697392743489,RB1;NR1H3;PPARD
GO_Biological_Process_2021,positive regulation of protein catabolic process (GO:0045732),3/85,0.008907727513708,0.0275737468002456,0,0,7.474729695750566,35.28697392743489,HSP90AA1;VCP;CSNK2A1
GO_Biological_Process_2021,response to interleukin-1 (GO:0070555),3/86,0.0091967042793181,0.02819436906895,0,0,7.384300086945721,34.62431918243145,HDAC4;SRC;NFKB1
GO_Biological_Process_2021,regulation of fatty acid biosynthetic process (GO:0042304),2/29,0.0092030974751143,0.02819436906895,0,0,15.02116402116402,70.4224490277819,NR1H2;NR1H3
GO_Biological_Process_2021,negative regulation of transferase activity (GO:0051348),2/29,0.0092030974751143,0.02819436906895,0,0,15.02116402116402,70.4224490277819,SRC;ABL1
GO_Biological_Process_2021,positive regulation of dephosphorylation (GO:0035306),2/29,0.0092030974751143,0.02819436906895,0,0,15.02116402116402,70.4224490277819,SRC;CALM1
GO_Biological_Process_2021,positive regulation of extrinsic apoptotic signaling pathway (GO:2001238),2/29,0.0092030974751143,0.02819436906895,0,0,15.02116402116402,70.4224490277819,THBS1;PML
GO_Biological_Process_2021,production of miRNAs involved in gene silencing by miRNA (GO:0035196),2/29,0.0092030974751143,0.02819436906895,0,0,15.02116402116402,70.4224490277819,SMAD2;SMAD3
GO_Biological_Process_2021,double-strand break repair (GO:0006302),4/164,0.009292325071729,0.0283702321967343,0,0,5.140625,24.0507558145541,VCP;KAT5;SUMO1;NBN
GO_Biological_Process_2021,heart development (GO:0007507),4/164,0.009292325071729,0.0283702321967343,0,0,5.140625,24.0507558145541,KAT2B;CDKN1A;NCOA6;SRF
GO_Biological_Process_2021,negative regulation of canonical Wnt signaling pathway (GO:0090090),4/165,0.0094873902123749,0.028916267946435,0,0,5.10843685300207,23.794034815498097,PSMC5;PSMD4;HDAC1;PSMD2
GO_Biological_Process_2021,regulation of establishment of planar polarity (GO:0090175),3/88,0.0097909960306668,0.0296520376553742,0,0,7.209824135839903,33.35475235562723,PSMC5;PSMD4;PSMD2
GO_Biological_Process_2021,regulation of long-term synaptic potentiation (GO:1900271),2/30,0.0098285778207101,0.0296520376553742,0,0,14.48396501457726,66.95156387938638,ABL1;SQSTM1
GO_Biological_Process_2021,regulation of macrophage activation (GO:0043030),2/30,0.0098285778207101,0.0296520376553742,0,0,14.48396501457726,66.95156387938638,NR1H3;THBS1
GO_Biological_Process_2021,phosphatidylcholine acyl-chain remodeling (GO:0036151),2/30,0.0098285778207101,0.0296520376553742,0,0,14.48396501457726,66.95156387938638,NR1H2;NR1H3
GO_Biological_Process_2021,positive regulation of phosphate metabolic process (GO:0045937),2/30,0.0098285778207101,0.0296520376553742,0,0,14.48396501457726,66.95156387938638,SRC;THBS1
GO_Biological_Process_2021,positive regulation of protein import (GO:1904591),2/30,0.0098285778207101,0.0296520376553742,0,0,14.48396501457726,66.95156387938638,HDAC3;SMAD3
GO_Biological_Process_2021,peptidyl-serine modification (GO:0018209),4/169,0.0102942937098221,0.0310046041969812,0,0,4.983585858585859,22.80571390169924,CSNK2A1;CHUK;AKT1;MAPK1
GO_Biological_Process_2021,positive regulation of autophagy (GO:0010508),3/90,0.0104072034150417,0.0312918106054291,0,0,7.043370067543548,32.15479504350625,KAT5;FOXO3;SIRT1
GO_Biological_Process_2021,regulation of cellular senescence (GO:2000772),2/31,0.0104724512850622,0.0313821523382621,0,0,13.983814215341308,63.75230908786907,CDKN2A;SIRT1
GO_Biological_Process_2021,negative regulation of response to DNA damage stimulus (GO:2001021),2/31,0.0104724512850622,0.0313821523382621,0,0,13.983814215341308,63.75230908786907,MDM2;SIRT1
GO_Biological_Process_2021,negative regulation of signal transduction (GO:0009968),5/267,0.0109991412049308,0.0329051489402546,0,0,3.944957814383287,17.79151547703992,RB1;VCP;CSNK2A1;AKT1;THBS1
GO_Biological_Process_2021,positive regulation of cellular component biogenesis (GO:0044089),3/92,0.0110454740818408,0.0329884091924994,0,0,6.884397080968377,31.019265579000628,VCP;SMAD3;SUMO1
GO_Biological_Process_2021,DNA damage checkpoint signaling (GO:0000077),2/32,0.0111345221222248,0.0330880882398782,0,0,13.517006802721088,60.79550767481704,E2F1;NBN
GO_Biological_Process_2021,regulation of transcription involved in G1/S transition of mitotic cell cycle (GO:0000083),2/32,0.0111345221222248,0.0330880882398782,0,0,13.517006802721088,60.79550767481704,RB1;E2F1
GO_Biological_Process_2021,negative regulation of DNA biosynthetic process (GO:2000279),2/32,0.0111345221222248,0.0330880882398782,0,0,13.517006802721088,60.79550767481704,CDKN1A;SRC
GO_Biological_Process_2021,hemopoiesis (GO:0030097),3/94,0.0117059445280262,0.034670596500782,0,0,6.732411917978928,29.943469004228515,NCOA6;ZBTB16;RUNX2
GO_Biological_Process_2021,negative regulation of cell death (GO:0060548),3/94,0.0117059445280262,0.034670596500782,0,0,6.732411917978928,29.943469004228515,PSMC5;AKT1;PPARGC1A
GO_Biological_Process_2021,regulation of protein localization to cell surface (GO:2000008),2/33,0.0118145960439167,0.0347041593843551,0,0,13.08031599736669,58.0559303610333,CTNNB1;COMMD1
GO_Biological_Process_2021,mitotic G2 DNA damage checkpoint signaling (GO:0007095),2/33,0.0118145960439167,0.0347041593843551,0,0,13.08031599736669,58.0559303610333,CDKN1A;NBN
GO_Biological_Process_2021,negative regulation of JNK cascade (GO:0046329),2/33,0.0118145960439167,0.0347041593843551,0,0,13.08031599736669,58.0559303610333,HDAC3;NCOR1
GO_Biological_Process_2021,neuron projection extension (GO:1990138),2/33,0.0118145960439167,0.0347041593843551,0,0,13.08031599736669,58.0559303610333,HSP90AA1;CTNNB1
GO_Biological_Process_2021,positive regulation of telomere maintenance via telomerase (GO:0032212),2/33,0.0118145960439167,0.0347041593843551,0,0,13.08031599736669,58.0559303610333,MAPK1;CTNNB1
GO_Biological_Process_2021,autophagosome maturation (GO:0097352),2/34,0.0125124802245355,0.0366334191138701,0,0,12.67091836734694,55.51165721021778,VCP;CALM1
GO_Biological_Process_2021,response to steroid hormone (GO:0048545),2/34,0.0125124802245355,0.0366334191138701,0,0,12.67091836734694,55.51165721021778,NR1H3;THBS1
GO_Biological_Process_2021,regulation of neuron apoptotic process (GO:0043523),3/98,0.0130939766052085,0.0381642300556938,0,0,6.447639717851329,27.954405817650997,CTNNB1;FOXO3;PPARGC1A
GO_Biological_Process_2021,negative regulation of cytokine production (GO:0001818),4/182,0.0132197339935216,0.0381642300556938,0,0,4.616573033707865,19.97150068730587,KAT5;BCL3;RARA;THBS1
GO_Biological_Process_2021,cellular response to hydrogen peroxide (GO:0070301),2/35,0.0132279832722483,0.0381642300556938,0,0,12.286332714904145,53.14355844722063,ABL1;SIRT1
GO_Biological_Process_2021,cellular response to virus (GO:0098586),2/35,0.0132279832722483,0.0381642300556938,0,0,12.286332714904145,53.14355844722063,HSP90AA1;CHUK
GO_Biological_Process_2021,regulation of lipid biosynthetic process (GO:0046890),2/35,0.0132279832722483,0.0381642300556938,0,0,12.286332714904145,53.14355844722063,CREB1;AKT1
GO_Biological_Process_2021,regulation of protein polymerization (GO:0032271),2/35,0.0132279832722483,0.0381642300556938,0,0,12.286332714904145,53.14355844722063,HSP90AA1;ABL1
GO_Biological_Process_2021,response to estrogen (GO:0043627),2/35,0.0132279832722483,0.0381642300556938,0,0,12.286332714904145,53.14355844722063,RARA;EP300
GO_Biological_Process_2021,negative regulation of organelle assembly (GO:1902116),2/35,0.0132279832722483,0.0381642300556938,0,0,12.286332714904145,53.14355844722063,KAT2B;SMAD4
GO_Biological_Process_2021,positive regulation of cell cycle G1/S phase transition (GO:1902808),2/35,0.0132279832722483,0.0381642300556938,0,0,12.286332714904145,53.14355844722063,CCND1;AKT1
GO_Biological_Process_2021,cell-matrix adhesion (GO:0007160),3/100,0.0138217578324637,0.039764076464286,0,0,6.314061005420342,27.03372337884673,ITGB1;FGA;SRC
GO_Biological_Process_2021,regulation of cell cycle G1/S phase transition (GO:1902806),2/36,0.0139609152364795,0.039764076464286,0,0,11.92436974789916,50.93486932982207,CDKN1A;E2F1
GO_Biological_Process_2021,regulation of defense response to virus by host (GO:0050691),2/36,0.0139609152364795,0.039764076464286,0,0,11.92436974789916,50.93486932982207,HSP90AA1;STAT1
GO_Biological_Process_2021,regulation of protein import into nucleus (GO:0042306),2/36,0.0139609152364795,0.039764076464286,0,0,11.92436974789916,50.93486932982207,HDAC3;SMAD3
GO_Biological_Process_2021,"Wnt signaling pathway, calcium modulating pathway (GO:0007223)",2/36,0.0139609152364795,0.039764076464286,0,0,11.92436974789916,50.93486932982207,CTNNB1;CALM1
GO_Biological_Process_2021,negative regulation of DNA metabolic process (GO:0051053),2/36,0.0139609152364795,0.039764076464286,0,0,11.92436974789916,50.93486932982207,CDKN1A;DNMT3L
GO_Biological_Process_2021,positive regulation of substrate adhesion-dependent cell spreading (GO:1900026),2/36,0.0139609152364795,0.039764076464286,0,0,11.92436974789916,50.93486932982207,FGA;ABL1
GO_Biological_Process_2021,positive regulation of telomere maintenance via telomere lengthening (GO:1904358),2/36,0.0139609152364795,0.039764076464286,0,0,11.92436974789916,50.93486932982207,MAPK1;CTNNB1
GO_Biological_Process_2021,regulation of intracellular steroid hormone receptor signaling pathway (GO:0033143),2/37,0.0147110875878218,0.0416347129668038,0,0,11.583090379008746,48.87083992538764,NCOA2;EP300
GO_Biological_Process_2021,regulation of protein autophosphorylation (GO:0031952),2/37,0.0147110875878218,0.0416347129668038,0,0,11.583090379008746,48.87083992538764,NBN;CALM1
GO_Biological_Process_2021,negative regulation of endothelial cell proliferation (GO:0001937),2/37,0.0147110875878218,0.0416347129668038,0,0,11.583090379008746,48.87083992538764,STAT1;THBS1
GO_Biological_Process_2021,negative regulation of stress-activated MAPK cascade (GO:0032873),2/37,0.0147110875878218,0.0416347129668038,0,0,11.583090379008746,48.87083992538764,HDAC3;NCOR1
GO_Biological_Process_2021,regulation of apoptotic signaling pathway (GO:2001233),2/38,0.0154783132235365,0.0436674564518443,0,0,11.260770975056689,46.9384448645158,RB1;CSNK2A1
GO_Biological_Process_2021,ventricular septum development (GO:0003281),2/38,0.0154783132235365,0.0436674564518443,0,0,11.260770975056689,46.9384448645158,SMAD4;MDM4
GO_Biological_Process_2021,negative regulation of Wnt signaling pathway (GO:0030178),4/191,0.0155267917342068,0.0437350231628606,0,0,4.392379679144385,18.295088221253117,PSMC5;PSMD4;HDAC1;PSMD2
GO_Biological_Process_2021,regulation of cell cycle process (GO:0010564),3/106,0.0161412670571553,0.0452513823316164,0,0,5.944450005004504,24.52903651782376,CSNK2A1;CTNNB1;CALM1
GO_Biological_Process_2021,regulation of phosphatidylinositol 3-kinase signaling (GO:0014066),3/106,0.0161412670571553,0.0452513823316164,0,0,5.944450005004504,24.52903651782376,SRC;MAPK1;SIRT1
GO_Biological_Process_2021,small GTPase mediated signal transduction (GO:0007264),3/106,0.0161412670571553,0.0452513823316164,0,0,5.944450005004504,24.52903651782376,RB1;CDKN1A;CDKN2A
GO_Biological_Process_2021,DNA integrity checkpoint signaling (GO:0031570),2/39,0.0162624064321538,0.0453060479195785,0,0,10.955874241588528,45.126141525786544,E2F1;NBN
GO_Biological_Process_2021,regulation of peptidyl-threonine phosphorylation (GO:0010799),2/39,0.0162624064321538,0.0453060479195785,0,0,10.955874241588528,45.126141525786544,MAPK1;CALM1
GO_Biological_Process_2021,response to peptide (GO:1901652),2/39,0.0162624064321538,0.0453060479195785,0,0,10.955874241588528,45.126141525786544,STAT1;STAT3
GO_Biological_Process_2021,negative regulation of cellular metabolic process (GO:0031324),2/39,0.0162624064321538,0.0453060479195785,0,0,10.955874241588528,45.126141525786544,NCOR1;NFKB1
GO_Biological_Process_2021,response to calcium ion (GO:0051592),3/107,0.0165478094013241,0.0460292420632776,0,0,5.886994448850119,24.14551684724853,FGA;CALM1;THBS1
GO_Biological_Process_2021,regulation of cell migration (GO:0030334),6/408,0.0166255715478058,0.0461735110120528,0,0,3.0959034614163228,12.683338520257063,ITGB1;SRC;STAT3;AKT1;FOXO3;THBS1
GO_Biological_Process_2021,negative regulation of cell-substrate adhesion (GO:0010812),2/40,0.0170631829128301,0.0470954413832448,0,0,10.66702470461869,43.42366746060685,CDKN2A;THBS1
GO_Biological_Process_2021,negative regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043124),2/40,0.0170631829128301,0.0470954413832448,0,0,10.66702470461869,43.42366746060685,STAT1;SIRT1
GO_Biological_Process_2021,negative regulation of protein kinase B signaling (GO:0051898),2/40,0.0170631829128301,0.0470954413832448,0,0,10.66702470461869,43.42366746060685,AKT1;SIRT1
GO_Biological_Process_2021,positive regulation of wound healing (GO:0090303),2/40,0.0170631829128301,0.0470954413832448,0,0,10.66702470461869,43.42366746060685,ITGB1;THBS1
GO_Biological_Process_2021,response to endoplasmic reticulum stress (GO:0034976),3/110,0.0178018044903921,0.0489721347632642,0,0,5.721071394161287,23.04708124312638,VCP;THBS1;ATF3
GO_Biological_Process_2021,response to tumor necrosis factor (GO:0034612),3/110,0.0178018044903921,0.0489721347632642,0,0,5.721071394161287,23.04708124312638,CHUK;AKT1;SIRT1
GO_Biological_Process_2021,regulation of cell development (GO:0060284),2/41,0.0178804597481127,0.0489721347632642,0,0,10.392987964416536,41.82186992516352,AKT1;CTNNB1
